video_path,label,identity,dataset,split
E:\source_videos_part_02\source_videos\M024\light_rightdown\fear\camera_leftfront\M024_light_rightdown_fear_camera_leftfront.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_down\contempt\camera_down\M025_light_down_contempt_camera_down.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_left\neutral\camera_rightfront\M025_light_left_neutral_camera_rightfront.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M026\light_rightup\happy\camera_right\M026_light_rightup_happy_camera_right.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_uniform\fear\camera_front\M026_light_uniform_fear_camera_front.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M023\light_down\sad\camera_right\M023_light_down_sad_camera_right.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M027\light_leftdown\neutral\camera_up\M027_light_leftdown_neutral_camera_up.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_rightdown\fear\camera_leftfront\M025_light_rightdown_fear_camera_leftfront.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M022\light_uniform\fear\camera_down\M022_light_uniform_fear_camera_down.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M025\light_rightup\disgust\camera_down\M025_light_rightup_disgust_camera_down.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M026\light_leftdown\angry\camera_left\M026_light_leftdown_angry_camera_left.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_down\angry\camera_left\M026_light_down_angry_camera_left.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M023\light_down\surprise\camera_down\M023_light_down_surprise_camera_down.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_up\happy\camera_right\M025_light_up_happy_camera_right.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M027\light_up\angry\camera_right\M027_light_up_angry_camera_right.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_up\happy\camera_right\M026_light_up_happy_camera_right.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_rightdown\angry\camera_front\M026_light_rightdown_angry_camera_front.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M027\light_left\disgust\camera_rightfront\M027_light_left_disgust_camera_rightfront.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_uniform\happy\camera_left\M024_light_uniform_happy_camera_left.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M022\light_leftup\fear\camera_right\M022_light_leftup_fear_camera_right.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M024\light_rightdown\fear\camera_right\M024_light_rightdown_fear_camera_right.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M024\light_leftup\angry\camera_down\M024_light_leftup_angry_camera_down.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M026\light_leftdown\contempt\camera_up\M026_light_leftdown_contempt_camera_up.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_rightdown\happy\camera_leftfront\M024_light_rightdown_happy_camera_leftfront.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M023\light_right\disgust\camera_rightfront\M023_light_right_disgust_camera_rightfront.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_leftdown\contempt\camera_right\M025_light_leftdown_contempt_camera_right.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M022\light_leftup\surprise\camera_down\M022_light_leftup_surprise_camera_down.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M027\light_up\contempt\camera_right\M027_light_up_contempt_camera_right.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_uniform\angry\camera_right\M024_light_uniform_angry_camera_right.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M022\light_leftdown\surprise\camera_up\M022_light_leftdown_surprise_camera_up.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M023\light_leftup\fear\camera_rightfront\M023_light_leftup_fear_camera_rightfront.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_leftdown\angry\camera_down\M025_light_leftdown_angry_camera_down.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_up\disgust\camera_front\M025_light_up_disgust_camera_front.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M024\light_left\sad\camera_leftfront\M024_light_left_sad_camera_leftfront.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_up\fear\camera_front\M025_light_up_fear_camera_front.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M023\light_down\surprise\camera_right\M023_light_down_surprise_camera_right.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M023\light_leftup\neutral\camera_leftfront\M023_light_leftup_neutral_camera_leftfront.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M023\light_down\angry\camera_up\M023_light_down_angry_camera_up.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_rightup\neutral\camera_right\M024_light_rightup_neutral_camera_right.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M026\light_uniform\sad\camera_left\M026_light_uniform_sad_camera_left.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M027\light_rightdown\sad\camera_left\M027_light_rightdown_sad_camera_left.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M027\light_uniform\neutral\camera_up\M027_light_uniform_neutral_camera_up.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_down\contempt\camera_leftfront\M026_light_down_contempt_camera_leftfront.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M022\light_uniform\happy\camera_leftfront\M022_light_uniform_happy_camera_leftfront.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M023\light_leftdown\neutral\camera_up\M023_light_leftdown_neutral_camera_up.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_down\surprise\camera_right\M026_light_down_surprise_camera_right.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M022\light_leftdown\contempt\camera_rightfront\M022_light_leftdown_contempt_camera_rightfront.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M024\light_left\neutral\camera_down\M024_light_left_neutral_camera_down.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_rightup\sad\camera_rightfront\M025_light_rightup_sad_camera_rightfront.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M027\light_up\happy\camera_front\M027_light_up_happy_camera_front.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_leftup\contempt\camera_right\M026_light_leftup_contempt_camera_right.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_up\angry\camera_rightfront\M025_light_up_angry_camera_rightfront.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M024\light_rightdown\sad\camera_down\M024_light_rightdown_sad_camera_down.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_right\sad\camera_up\M025_light_right_sad_camera_up.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M026\light_rightup\disgust\camera_leftfront\M026_light_rightup_disgust_camera_leftfront.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M027\BlendShape\camera_rightfront\M027_BlendShape_camera_rightfront.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_up\contempt\camera_up\M026_light_up_contempt_camera_up.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_rightdown\neutral\camera_down\M025_light_rightdown_neutral_camera_down.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M027\light_left\fear\camera_front\M027_light_left_fear_camera_front.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_left\surprise\camera_up\M025_light_left_surprise_camera_up.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M024\light_down\disgust\camera_up\M024_light_down_disgust_camera_up.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_rightup\fear\camera_front\M025_light_rightup_fear_camera_front.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M024\light_leftdown\fear\camera_up\M024_light_leftdown_fear_camera_up.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M027\light_leftdown\contempt\camera_front\M027_light_leftdown_contempt_camera_front.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_right\disgust\camera_down\M024_light_right_disgust_camera_down.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M027\light_up\sad\camera_front\M027_light_up_sad_camera_front.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M023\light_rightup\contempt\camera_down\M023_light_rightup_contempt_camera_down.mp4,real,M023,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_leftdown\neutral\camera_right\M026_light_leftdown_neutral_camera_right.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_uniform\surprise\camera_down\M025_light_uniform_surprise_camera_down.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M026\light_rightdown\surprise\camera_up\M026_light_rightdown_surprise_camera_up.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_rightdown\disgust\camera_up\M024_light_rightdown_disgust_camera_up.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_up\surprise\camera_right\M025_light_up_surprise_camera_right.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M022\light_leftup\neutral\camera_up\M022_light_leftup_neutral_camera_up.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M027\light_up\angry\camera_rightfront\M027_light_up_angry_camera_rightfront.mp4,real,M027,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M024\light_right\neutral\camera_front\M024_light_right_neutral_camera_front.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M024\light_left\disgust\camera_down\M024_light_left_disgust_camera_down.mp4,real,M024,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M022\light_uniform\contempt\camera_front\M022_light_uniform_contempt_camera_front.mp4,real,M022,DF_SOURCE_02,test
E:\source_videos_part_02\source_videos\M026\light_right\surprise\camera_up\M026_light_right_surprise_camera_up.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M026\light_rightup\fear\camera_up\M026_light_rightup_fear_camera_up.mp4,real,M026,DF_SOURCE_02,train
E:\source_videos_part_02\source_videos\M025\light_rightup\surprise\camera_right\M025_light_rightup_surprise_camera_right.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_uniform\contempt\camera_right\M025_light_uniform_contempt_camera_right.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_02\source_videos\M025\light_right\disgust\camera_leftfront\M025_light_right_disgust_camera_leftfront.mp4,real,M025,DF_SOURCE_02,val
E:\source_videos_part_03\source_videos\M031\light_right\surprise\camera_leftfront\M031_light_right_surprise_camera_leftfront.mp4,real,M031,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M038\light_down\contempt\camera_down\M038_light_down_contempt_camera_down.mp4,real,M038,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M030\light_down\neutral\camera_leftfront\M030_light_down_neutral_camera_leftfront.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M034\light_up\disgust\camera_left\M034_light_up_disgust_camera_left.mp4,real,M034,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M038\light_down\contempt\camera_leftfront\M038_light_down_contempt_camera_leftfront.mp4,real,M038,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M034\light_uniform\surprise\camera_left\M034_light_uniform_surprise_camera_left.mp4,real,M034,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M031\light_down\sad\camera_front\M031_light_down_sad_camera_front.mp4,real,M031,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M034\light_rightdown\neutral\camera_left\M034_light_rightdown_neutral_camera_left.mp4,real,M034,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_uniform\disgust\camera_down\M028_light_uniform_disgust_camera_down.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_left\contempt\camera_down\M028_light_left_contempt_camera_down.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_down\contempt\camera_down\M028_light_down_contempt_camera_down.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M034\light_leftdown\neutral\camera_leftfront\M034_light_leftdown_neutral_camera_leftfront.mp4,real,M034,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\BlendShape\camera_up\M028_BlendShape_camera_up.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M038\light_left\contempt\camera_left\M038_light_left_contempt_camera_left.mp4,real,M038,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_up\disgust\camera_up\M028_light_up_disgust_camera_up.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M030\light_uniform\fear\camera_down\M030_light_uniform_fear_camera_down.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M030\light_leftup\disgust\camera_rightfront\M030_light_leftup_disgust_camera_rightfront.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M038\light_left\happy\camera_down\M038_light_left_happy_camera_down.mp4,real,M038,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_leftdown\contempt\camera_front\M028_light_leftdown_contempt_camera_front.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M031\light_up\happy\camera_front\M031_light_up_happy_camera_front.mp4,real,M031,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_down\contempt\camera_front\M028_light_down_contempt_camera_front.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_rightup\disgust\camera_left\M028_light_rightup_disgust_camera_left.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M038\light_right\surprise\camera_leftfront\M038_light_right_surprise_camera_leftfront.mp4,real,M038,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M030\light_uniform\surprise\camera_front\M030_light_uniform_surprise_camera_front.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M030\light_up\happy\camera_front\M030_light_up_happy_camera_front.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M028\light_leftup\neutral\camera_down\M028_light_leftup_neutral_camera_down.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M029\light_uniform\fear\camera_down\M029_light_uniform_fear_camera_down.mp4,real,M029,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M034\light_rightup\neutral\camera_up\M034_light_rightup_neutral_camera_up.mp4,real,M034,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M031\light_right\disgust\camera_left\M031_light_right_disgust_camera_left.mp4,real,M031,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M028\light_right\angry\camera_leftfront\M028_light_right_angry_camera_leftfront.mp4,real,M028,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M030\light_left\surprise\camera_leftfront\M030_light_left_surprise_camera_leftfront.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M034\light_down\surprise\camera_right\M034_light_down_surprise_camera_right.mp4,real,M034,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M030\light_up\fear\camera_leftfront\M030_light_up_fear_camera_leftfront.mp4,real,M030,DF_SOURCE_03,test
E:\source_videos_part_03\source_videos\M027\light_leftup\fear\camera_left\M027_light_leftup_fear_camera_left.mp4,real,M027,DF_SOURCE_03,train
E:\source_videos_part_03\source_videos\M030\light_left\contempt\camera_leftfront\M030_light_left_contempt_camera_leftfront.mp4,real,M030,DF_SOURCE_03,test
